ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
hard_sos,5,2,4,7,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.007119836,1.0522109239827842,
hard_sos,5,2,4,7,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.023784151,1.4452611790038645,
hard_sos,5,2,4,7,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6401227882744123,0.030341849,0.21698502800427377,
hard_sos,5,2,4,8,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.00680092,0.9885173719376326,
hard_sos,5,2,4,8,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.023439063,1.4215244880178943,
hard_sos,5,2,4,8,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.4729534827096102,0.031200336,0.21753828204236925,
hard_sos,5,2,4,9,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.008819719,1.2161128650186583,
hard_sos,5,2,4,9,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.031024067,1.7911706530721858,
hard_sos,5,2,4,9,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8524558153618814,0.043752573,0.3385788999730721,
hard_sos,5,3,6,0,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.062265408,12.92971234896686,
hard_sos,5,3,6,0,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.264226148,12.111811536015011,
hard_sos,5,3,6,0,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.5869731871403356,2.753135559,4.512150979950093,
hard_sos,5,3,6,1,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.057410467,10.784481785958633,
hard_sos,5,3,6,1,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.234559865,11.629498783033341,
hard_sos,5,3,6,1,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.5088030885980432,2.942259868,4.661491903010756,
hard_sos,5,3,6,2,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.05591397,10.365635755006224,
hard_sos,5,3,6,2,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.223976132,10.248528630007058,
hard_sos,5,3,6,2,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.92770674449519,3.021172158,4.302427795017138,
hard_sos,5,3,6,3,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.061053755,10.147772512049414,
hard_sos,5,3,6,3,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.258265923,11.558087353012525,
hard_sos,5,3,6,3,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,5.437235318394212,2.687543459,4.431983636924997,
hard_sos,5,3,6,4,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.042328682,8.706503345048986,
hard_sos,5,3,6,4,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.186224137,9.46153214899823,
hard_sos,5,3,6,4,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.483731644846517,2.63481266,4.0016707190079615,
hard_sos,5,3,6,5,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.058401122,10.06255156500265,
hard_sos,5,3,6,5,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.305832597,12.073104134993628,
hard_sos,5,3,6,5,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.5260229326172645,4.282344711,6.008294694009237,
hard_sos,5,3,6,6,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.065610085,9.603255292982794,
hard_sos,5,3,6,6,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.246819221,11.558133053942584,
hard_sos,5,3,6,6,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,2.6263653892242407,2.996888035,4.700015397975221,
hard_sos,5,3,6,7,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.071750021,7.7209880540613085,
hard_sos,5,3,6,7,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.283097931,10.951012812089175,
hard_sos,5,3,6,7,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,2.228297024369561,2.676282538,4.444644228904508,
hard_sos,5,3,6,8,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.067655676,11.402908495045267,
hard_sos,5,3,6,8,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.291545912,13.674724802025594,
hard_sos,5,3,6,8,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.558555975880014,2.923832612,4.741821328061633,
hard_sos,5,3,6,9,56,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.061924997,9.886227592010982,
hard_sos,5,3,6,9,56,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.309328807,11.53767480503302,
hard_sos,5,3,6,9,56,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.4894800864249342,2.837044818,4.5247073450591415,
hard_sos,6,2,4,0,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.011473148,1.816898777964525,
hard_sos,6,2,4,0,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.043633179,2.5012127690715715,
hard_sos,6,2,4,0,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6650250102116418,0.087155638,0.41176086699124426,
hard_sos,6,2,4,1,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.017061237,2.474585703923367,
hard_sos,6,2,4,1,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.058082144,3.4654256970388815,
hard_sos,6,2,4,1,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.28221829510070895,0.090307068,0.5310295760864392,
hard_sos,6,2,4,2,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012731499,2.1769845969974995,
hard_sos,6,2,4,2,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.032047206,2.3100702799856663,
hard_sos,6,2,4,2,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,2.327408546606078,0.069081298,0.31609043199568987,
hard_sos,6,2,4,3,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.01706956,2.370261537958868,
hard_sos,6,2,4,3,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.062049174,3.342516705975868,
hard_sos,6,2,4,3,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.288409695073524,0.104500638,0.5457878580782562,
hard_sos,6,2,4,4,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012574516,1.7999117259168997,
hard_sos,6,2,4,4,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.046894036,2.6579249220667407,
hard_sos,6,2,4,4,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6084784334100283,0.091997618,0.4406494200229645,
hard_sos,6,2,4,5,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.016385915,2.5474155449774116,
hard_sos,6,2,4,5,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.060473119,3.4567010269965976,
hard_sos,6,2,4,5,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.8450777705604874,0.10699689,0.5388482520356774,
hard_sos,6,2,4,6,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012437083,1.9894898718921468,
hard_sos,6,2,4,6,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.079337376,4.0214563210029155,
hard_sos,6,2,4,6,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6559270838077378,0.191217033,0.7250661529833451,
hard_sos,6,2,4,7,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012613572,2.277065373957157,
hard_sos,6,2,4,7,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.047392587,2.9010005480377004,
hard_sos,6,2,4,7,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.5573575068086101,0.086646307,0.4460302039515227,
hard_sos,6,2,4,8,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.012785845,1.982340645045042,
hard_sos,6,2,4,8,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.040725944,2.6228362059919164,
hard_sos,6,2,4,8,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.1576107460980973,0.186611249,0.5251984870992601,
hard_sos,6,2,4,9,28,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.01130618,2.8027505670906976,
hard_sos,6,2,4,9,28,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.05288626,3.3987799839815125,
hard_sos,6,2,4,9,28,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.9116090312473765,0.112733174,0.450223142048344,
hard_sos,6,3,6,0,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.177652802,33.14349524199497,
hard_sos,6,3,6,0,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.648598827,46.47071198397316,
hard_sos,6,3,6,0,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,9.35923238289646,11.582074667,18.158343335962854,
hard_sos,6,3,6,1,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.163390013,30.025330948992632,
hard_sos,6,3,6,1,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.656141006,31.058458239072934,
hard_sos,6,3,6,1,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.0165634379570676,10.122285998,16.28910596203059,
hard_sos,6,3,6,2,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.127582682,23.703781478921883,
hard_sos,6,3,6,2,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.682868137,27.222324904054403,
hard_sos,6,3,6,2,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,5.208483591971439,11.493331567,18.555491922073998,
hard_sos,6,3,6,3,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.164284762,27.800236602895893,
hard_sos,6,3,6,3,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.792798601,29.347916102036834,
hard_sos,6,3,6,3,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,7.554328850230392,10.246270257,17.42669804301113,
hard_sos,6,3,6,4,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.154699679,30.174098551040515,
hard_sos,6,3,6,4,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.899072372,27.837339180056006,
hard_sos,6,3,6,4,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.435582147080939,10.135098078,15.466793713043444,
hard_sos,6,3,6,5,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.180376877,24.194220124045387,
hard_sos,6,3,6,5,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.852923699,32.10393235995434,
hard_sos,6,3,6,5,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.961056731013432,10.836416808,15.249766175053082,
hard_sos,6,3,6,6,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.150610512,33.64548625401221,
hard_sos,6,3,6,6,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.689487008,31.989571410929784,
hard_sos,6,3,6,6,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.6663177122522095,10.476081848,16.149290342931636,
hard_sos,6,3,6,7,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.157154629,29.442295319982804,
hard_sos,6,3,6,7,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.633011536,29.743845734046772,
hard_sos,6,3,6,7,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.161685874398843,9.85948708,15.507229499984533,
hard_sos,6,3,6,8,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.16479629,25.471860266989097,
hard_sos,6,3,6,8,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.400251582,29.799092467990704,
hard_sos,6,3,6,8,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,5.34528102776298,6.43194082,10.028194078011438,
hard_sos,6,3,6,9,84,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.103911224,24.823030467960052,
hard_sos,6,3,6,9,84,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.738219793,20.57340446591843,
hard_sos,6,3,6,9,84,hard_sos_random_psd_gram,sos,CLARABEL,optimal,7.532492681419012,7.226228022,11.047743882983923,
