n,d,degree,seed,basis_size_m,generator_type,solver,method,round,status,value,solve_time,wall_time,error,basis_condition,is_success,finite_value,sos_value,gap_to_sos,rel_gap_to_sos
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,8,optimal,0.010404556472074384,0.000694245,0.12345952400937676,,8394.403050009434,True,0.010404556472074384,0.010404534592431994,-2.1879642389532883e-08,-2.1879642389532883e-08
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,9,optimal,0.010404560516103431,0.000744525,0.10391370300203562,,9179.541804351267,True,0.010404560516103431,0.010404534592431994,-2.5923671436930973e-08,-2.5923671436930973e-08
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,10,optimal,0.010404563634114674,0.000750518,0.10306689608842134,,9936.949993822449,True,0.010404563634114674,0.010404534592431994,-2.9041682680225334e-08,-2.9041682680225334e-08
2,2,4,7,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.010404523848001845,0.000803502,0.10253148793708533,,141530.563272346,True,0.010404523848001845,0.010404534592431994,1.0744430149409179e-08,1.0744430149409179e-08
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.008717496225461044,0.000639791,0.027643130044452846,,1.0,True,0.008717496225461044,0.008717496225461044,0.0,0.0
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,optimal_inaccurate,-73602.64183541239,0.001805878,0.10895372601225972,,1.0,True,-73602.64183541239,0.008717496225461044,73602.65055290861,73602.65055290861
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,1,optimal,-275.9198886185961,0.001581791,0.13389264000579715,,1913.7751867072482,True,-275.9198886185961,0.008717496225461044,275.92860611482155,275.92860611482155
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,2,optimal,-0.26898539170867897,0.001489895,0.10372422204818577,,104.12711345876124,True,-0.26898539170867897,0.008717496225461044,0.27770288793414,0.27770288793414
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,3,optimal,0.008717135539812038,0.001280395,0.10335919901262969,,27.947240355495452,True,0.008717135539812038,0.008717496225461044,3.6068564900591793e-07,3.6068564900591793e-07
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,4,optimal,0.00871718657439933,0.00069792,0.10199433099478483,,20711.865492510748,True,0.00871718657439933,0.008717496225461044,3.096510617136422e-07,3.096510617136422e-07
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,5,optimal,0.008717240771001037,0.000832594,0.10281663597561419,,25430.571673526647,True,0.008717240771001037,0.008717496225461044,2.554544600071734e-07,2.554544600071734e-07
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,6,optimal,0.008717259869166613,0.000994899,0.10107116494327784,,37413.59896255109,True,0.008717259869166613,0.008717496225461044,2.3635629443040373e-07,2.3635629443040373e-07
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,7,optimal,0.00871726265417375,0.000756111,0.12665819295216352,,49054.96883040045,True,0.00871726265417375,0.008717496225461044,2.3357128729403764e-07,2.3357128729403764e-07
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,8,exception,,,0.10339884390123188,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",51830.02779373421,False,,0.008717496225461044,,
2,2,4,8,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.00871726658924911,0.000736929,0.10810456599574536,,350872.1108845769,True,0.00871726658924911,0.008717496225461044,2.2963621193299033e-07,2.2963621193299033e-07
2,2,4,9,6,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.050991406012857905,0.000531949,0.028869600035250187,,1.0,True,0.050991406012857905,0.050991406012857905,0.0,0.0
2,2,4,9,6,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.001658144,0.10717104095965624,,1.0,False,,0.050991406012857905,,
2,2,4,9,6,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.050991341654187824,0.000848159,0.10356945905368775,,238727.8399370962,True,0.050991341654187824,0.050991406012857905,6.435867008075524e-08,6.435867008075524e-08
2,3,6,0,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.0875351427330895,0.001645551,0.08264328399673104,,1.0,True,0.0875351427330895,0.0875351427330895,0.0,0.0
2,3,6,0,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.005178818,0.28140841901768,,1.0,False,,0.0875351427330895,,
